"Pincode","State","District","Hospitalized","Deceased","Recovered"
600024,"TN","Chennai",97,0,1
600118,"TN","Chennai",97,0,1
627806,"TN","Tirunelveli",38,0,0
627415,"TN","Tirunelveli",38,0,0
629001,"TN","Kanniyakumari",6,0,0
608301,"TN","Cuddalore",10,0,0
627416,"TN","Tirunelveli",38,0,0
632508,"TN","Vellore",6,0,0
635851,"TN","Vellore",6,0,0
627351,"TN","Tirunelveli",38,0,0
600082,"TN","Chennai",97,0,1
641665,"TN","Coimbatore",62,0,0
621653,"TN","Tiruchirappalli",18,0,0
621652,"TN","Tiruchirappalli",18,0,0
631006,"TN","Vellore",6,0,0
600107,"TN","Chennai",97,0,1
604407,"TN","Vellore",6,0,0
631002,"TN","Vellore",6,0,0
627754,"TN","Tirunelveli",38,0,0
629161,"TN","Kanniyakumari",6,0,0
620102,"TN","Tiruchirappalli",18,0,0
621010,"TN","Tiruchirappalli",18,0,0
635811,"TN","Vellore",6,0,0
635653,"TN","Vellore",6,0,0
621101,"TN","Tiruchirappalli",18,0,0
631052,"TN","Vellore",6,0,0
621110,"TN","Perambalur",1,0,0
632204,"TN","Vellore",6,0,0
635812,"TN","Vellore",6,0,0
632510,"TN","Vellore",6,0,0
635655,"TN","Vellore",6,0,0
632311,"TN","Vellore",6,0,0
629809,"TN","Kanniyakumari",6,0,0
632406,"TN","Vellore",6,0,0
600034,"TN","Chennai",97,0,1
620006,"TN","Tiruchirappalli",18,0,0
621302,"TN","Tiruchirappalli",18,0,0
632601,"TN","Vellore",6,0,0
635853,"TN","Vellore",6,0,0
627803,"TN","Tirunelveli",38,0,0
621117,"TN","Perambalur",1,0,0
620015,"TN","Tiruchirappalli",18,0,0
620007,"TN","Tiruchirappalli",18,0,0
629852,"TN","Kanniyakumari",6,0,0
629704,"TN","Kanniyakumari",6,0,0
629901,"TN","Kanniyakumari",6,0,0
629701,"TN","Kanniyakumari",6,0,0
629202,"TN","Kanniyakumari",6,0,0
629502,"TN","Kanniyakumari",6,0,0
621113,"TN","Perambalur",1,0,0
621208,"TN","Tiruchirappalli",18,0,0
621104,"TN","Perambalur",1,0,0
621716,"TN","Perambalur",1,0,0
629401,"TN","Kanniyakumari",6,0,0
621703,"TN","Tiruchirappalli",18,0,0
600041,"TN","Chennai",97,0,1
600026,"TN","Chennai",97,0,1
629165,"TN","Kanniyakumari",6,0,0
629153,"TN","Kanniyakumari",6,0,0
621214,"TN","Tiruchirappalli",18,0,0
600009,"TN","Chennai",97,0,1
504219,"TS","Adilabad",1,0,0
504002,"TS","Adilabad",1,0,0
504346,"TS","Adilabad",1,0,0
504323,"TS","Adilabad",1,0,0
504272,"TS","Adilabad",1,0,0
504251,"TS","Adilabad",1,0,0
504201,"TS","Adilabad",1,0,0
504294,"TS","Adilabad",1,0,0
504309,"TS","Adilabad",1,0,0
504297,"TS","Adilabad",1,0,0
504104,"TS","Adilabad",1,0,0
504209,"TS","Adilabad",1,0,0
504304,"TS","Adilabad",1,0,0
504107,"TS","Adilabad",1,0,0
504205,"TS","Adilabad",1,0,0
504109,"TS","Adilabad",1,0,0
504307,"TS","Adilabad",1,0,0
504296,"TS","Adilabad",1,0,0
504303,"TS","Adilabad",1,0,0
504312,"TS","Adilabad",1,0,0
504110,"TS","Adilabad",1,0,0
504308,"TS","Adilabad",1,0,0
504313,"TS","Adilabad",1,0,0
504311,"TS","Adilabad",1,0,0
504299,"TS","Adilabad",1,0,0
504208,"TS","Adilabad",1,0,0
504220,"TS","Adilabad",1,0,0
504105,"TS","Adilabad",1,0,0
504203,"TS","Adilabad",1,0,0
504204,"TS","Adilabad",1,0,0
504216,"TS","Adilabad",1,0,0
504301,"TS","Adilabad",1,0,0
504101,"TS","Adilabad",1,0,0
504214,"TS","Adilabad",1,0,0
504273,"TS","Adilabad",1,0,0
504207,"TS","Adilabad",1,0,0
504206,"TS","Adilabad",1,0,0
504231,"TS","Adilabad",1,0,0
504306,"TS","Adilabad",1,0,0
504292,"TS","Adilabad",1,0,0
504293,"TS","Adilabad",1,0,0
504218,"TS","Adilabad",1,0,0
504215,"TS","Adilabad",1,0,0
504103,"TS","Adilabad",1,0,0
504202,"TS","Adilabad",1,0,0
504106,"TS","Adilabad",1,0,0
504001,"TS","Adilabad",1,0,0
504310,"TS","Adilabad",1,0,0
504302,"TS","Adilabad",1,0,0
504102,"TS","Adilabad",1,0,0
504295,"TS","Adilabad",1,0,0
505468,"TS","Karimnagar",3,0,0
505188,"TS","Karimnagar",3,0,0
505476,"TS","Karimnagar",3,0,0
505210,"TS","Karimnagar",3,0,0
505502,"TS","Karimnagar",3,0,0
505490,"TS","Karimnagar",3,0,0
505504,"TS","Karimnagar",3,0,0
505102,"TS","Karimnagar",3,0,0
505187,"TS","Karimnagar",3,0,0
505174,"TS","Karimnagar",3,0,0
505469,"TS","Karimnagar",3,0,0
505129,"TS","Karimnagar",3,0,0
505460,"TS","Karimnagar",3,0,0
505405,"TS","Karimnagar",3,0,0
505301,"TS","Karimnagar",3,0,0
505467,"TS","Karimnagar",3,0,0
505451,"TS","Karimnagar",3,0,0
505454,"TS","Karimnagar",3,0,0
505209,"TS","Karimnagar",3,0,0
505471,"TS","Karimnagar",3,0,0
505472,"TS","Karimnagar",3,0,0
505415,"TS","Karimnagar",3,0,0
505401,"TS","Karimnagar",3,0,0
505452,"TS","Karimnagar",3,0,0
505327,"TS","Karimnagar",3,0,0
505481,"TS","Karimnagar",3,0,0
505450,"TS","Karimnagar",3,0,0
505503,"TS","Karimnagar",3,0,0
500010,"TS","Hyderabad",86,0,1
500082,"TS","Hyderabad",86,0,1
500096,"TS","Hyderabad",86,0,1
500051,"TS","Hyderabad",86,0,1
500007,"TS","Hyderabad",86,0,1
500029,"TS","Hyderabad",86,0,1
500066,"TS","Hyderabad",86,0,1
500033,"TS","Hyderabad",86,0,1
500088,"TS","Hyderabad",86,0,1
500043,"TS","Hyderabad",86,0,1
500072,"TS","Hyderabad",86,0,1
500052,"TS","Hyderabad",86,0,1
500025,"TS","Hyderabad",86,0,1
500048,"TS","Hyderabad",86,0,1
500079,"TS","Hyderabad",86,0,1
500042,"TS","Hyderabad",86,0,1
500081,"TS","Hyderabad",86,0,1
501102,"TS","Hyderabad",86,0,1
500002,"TS","Hyderabad",86,0,1
500074,"TS","Hyderabad",86,0,1
500092,"TS","Hyderabad",86,0,1
500018,"TS","Hyderabad",86,0,1
500065,"TS","Hyderabad",86,0,1
500028,"TS","Hyderabad",86,0,1
500062,"TS","Hyderabad",86,0,1
500085,"TS","Hyderabad",86,0,1
500023,"TS","Hyderabad",86,0,1
500054,"TS","Hyderabad",86,0,1
500087,"TS","Hyderabad",86,0,1
501301,"TS","Hyderabad",86,0,1
500058,"TS","Hyderabad",86,0,1
500047,"TS","Hyderabad",86,0,1
500004,"TS","Hyderabad",86,0,1
500030,"TS","Hyderabad",86,0,1
500068,"TS","Hyderabad",86,0,1
500097,"TS","Hyderabad",86,0,1
500075,"TS","Hyderabad",86,0,1
500055,"TS","Hyderabad",86,0,1
500070,"TS","Hyderabad",86,0,1
500101,"TS","Hyderabad",86,0,1
500014,"TS","Hyderabad",86,0,1
500040,"TS","Hyderabad",86,0,1
500017,"TS","Hyderabad",86,0,1
500009,"TS","Hyderabad",86,0,1
500045,"TS","Hyderabad",86,0,1
500064,"TS","Hyderabad",86,0,1
500044,"TS","Hyderabad",86,0,1
500076,"TS","Hyderabad",86,0,1
500100,"TS","Hyderabad",86,0,1
500024,"TS","Hyderabad",86,0,1
500005,"TS","Hyderabad",86,0,1
500080,"TS","Hyderabad",86,0,1
500034,"TS","Hyderabad",86,0,1
500046,"TS","Hyderabad",86,0,1
500008,"TS","Hyderabad",86,0,1
500031,"TS","Hyderabad",86,0,1
500006,"TS","Hyderabad",86,0,1
500001,"TS","Hyderabad",86,0,1
500012,"TS","Hyderabad",86,0,1
500091,"TS","Hyderabad",86,0,1
500027,"TS","Hyderabad",86,0,1
500069,"TS","Hyderabad",86,0,1
500036,"TS","Hyderabad",86,0,1
500086,"TS","Hyderabad",86,0,1
500022,"TS","Hyderabad",86,0,1
500035,"TS","Hyderabad",86,0,1
500020,"TS","Hyderabad",86,0,1
500049,"TS","Hyderabad",86,0,1
500060,"TS","Hyderabad",86,0,1
500038,"TS","Hyderabad",86,0,1
500098,"TS","Hyderabad",86,0,1
501101,"TS","Hyderabad",86,0,1
500026,"TS","Hyderabad",86,0,1
500011,"TS","Hyderabad",86,0,1
500077,"TS","Hyderabad",86,0,1
500059,"TS","Hyderabad",86,0,1
500083,"TS","Hyderabad",86,0,1
500053,"TS","Hyderabad",86,0,1
500078,"TS","Hyderabad",86,0,1
500056,"TS","Hyderabad",86,0,1
500015,"TS","Hyderabad",86,0,1
500073,"TS","Hyderabad",86,0,1
500090,"TS","Hyderabad",86,0,1
500013,"TS","Hyderabad",86,0,1
500093,"TS","Hyderabad",86,0,1
500063,"TS","Hyderabad",86,0,1
500061,"TS","Hyderabad",86,0,1
501401,"TS","Hyderabad",86,0,1
500050,"TS","Hyderabad",86,0,1
500016,"TS","Hyderabad",86,0,1
500003,"TS","Hyderabad",86,0,1
500094,"TS","Hyderabad",86,0,1
500084,"TS","Hyderabad",86,0,1
500067,"TS","Hyderabad",86,0,1
500041,"TS","Hyderabad",86,0,1
500089,"TS","Hyderabad",86,0,1
500057,"TS","Hyderabad",86,0,1
500037,"TS","Hyderabad",86,0,1
500032,"TS","Hyderabad",86,0,1
500095,"TS","Hyderabad",86,0,1
500039,"TS","Hyderabad",86,0,1
503122,"TS","Nizamabad",1,0,0
503188,"TS","Nizamabad",1,0,0
503144,"TS","Nizamabad",1,0,0
503311,"TS","Nizamabad",1,0,0
503202,"TS","Nizamabad",1,0,0
503305,"TS","Nizamabad",1,0,0
503185,"TS","Nizamabad",1,0,0
503164,"TS","Nizamabad",1,0,0
503003,"TS","Nizamabad",1,0,0
503124,"TS","Nizamabad",1,0,0
503145,"TS","Nizamabad",1,0,0
503002,"TS","Nizamabad",1,0,0
503235,"TS","Nizamabad",1,0,0
503206,"TS","Nizamabad",1,0,0
503180,"TS","Nizamabad",1,0,0
503174,"TS","Nizamabad",1,0,0
503301,"TS","Nizamabad",1,0,0
503110,"TS","Nizamabad",1,0,0
503001,"TS","Nizamabad",1,0,0
503230,"TS","Nizamabad",1,0,0
503223,"TS","Nizamabad",1,0,0
503123,"TS","Nizamabad",1,0,0
503245,"TS","Nizamabad",1,0,0
503120,"TS","Nizamabad",1,0,0
503102,"TS","Nizamabad",1,0,0
503308,"TS","Nizamabad",1,0,0
503186,"TS","Nizamabad",1,0,0
503207,"TS","Nizamabad",1,0,0
509410,"TS","Ranga Reddy",3,0,0
501218,"TS","Ranga Reddy",3,0,0
501202,"TS","Ranga Reddy",3,0,0
501505,"TS","Ranga Reddy",3,0,0
501508,"TS","Ranga Reddy",3,0,0
509325,"TS","Ranga Reddy",3,0,0
500070,"TS","Ranga Reddy",3,0,0
500049,"TS","Ranga Reddy",3,0,0
501501,"TS","Ranga Reddy",3,0,0
501512,"TS","Ranga Reddy",3,0,0
500088,"TS","Ranga Reddy",3,0,0
501102,"TS","Ranga Reddy",3,0,0
500060,"TS","Ranga Reddy",3,0,0
501142,"TS","Ranga Reddy",3,0,0
501359,"TS","Ranga Reddy",3,0,0
501301,"TS","Ranga Reddy",3,0,0
500019,"TS","Ranga Reddy",3,0,0
501509,"TS","Ranga Reddy",3,0,0
500052,"TS","Ranga Reddy",3,0,0
500076,"TS","Ranga Reddy",3,0,0
501158,"TS","Ranga Reddy",3,0,0
501511,"TS","Ranga Reddy",3,0,0
500030,"TS","Ranga Reddy",3,0,0
501143,"TS","Ranga Reddy",3,0,0
500018,"TS","Ranga Reddy",3,0,0
500100,"TS","Ranga Reddy",3,0,0
501504,"TS","Ranga Reddy",3,0,0
509217,"TS","Ranga Reddy",3,0,0
500090,"TS","Ranga Reddy",3,0,0
500005,"TS","Ranga Reddy",3,0,0
501401,"TS","Ranga Reddy",3,0,0
501203,"TS","Ranga Reddy",3,0,0
501106,"TS","Ranga Reddy",3,0,0
500043,"TS","Ranga Reddy",3,0,0
500068,"TS","Ranga Reddy",3,0,0
500079,"TS","Ranga Reddy",3,0,0
503302,"TS","Nizamabad",1,0,0
503112,"TS","Nizamabad",1,0,0
503224,"TS","Nizamabad",1,0,0
503111,"TS","Nizamabad",1,0,0
503108,"TS","Nizamabad",1,0,0
503321,"TS","Nizamabad",1,0,0
503309,"TS","Nizamabad",1,0,0
503225,"TS","Nizamabad",1,0,0
503218,"TS","Nizamabad",1,0,0
503175,"TS","Nizamabad",1,0,0
503187,"TS","Nizamabad",1,0,0
503212,"TS","Nizamabad",1,0,0
503310,"TS","Nizamabad",1,0,0
503219,"TS","Nizamabad",1,0,0
505532,"TS","Karimnagar",3,0,0
505304,"TS","Karimnagar",3,0,0
505330,"TS","Karimnagar",3,0,0
505404,"TS","Karimnagar",3,0,0
505531,"TS","Karimnagar",3,0,0
505530,"TS","Karimnagar",3,0,0
505212,"TS","Karimnagar",3,0,0
505445,"TS","Karimnagar",3,0,0
505208,"TS","Karimnagar",3,0,0
505325,"TS","Karimnagar",3,0,0
505305,"TS","Karimnagar",3,0,0
505162,"TS","Karimnagar",3,0,0
505331,"TS","Karimnagar",3,0,0
505528,"TS","Karimnagar",3,0,0
505172,"TS","Karimnagar",3,0,0
505453,"TS","Karimnagar",3,0,0
505425,"TS","Karimnagar",3,0,0
505474,"TS","Karimnagar",3,0,0
503125,"TS","Nizamabad",1,0,0
503322,"TS","Nizamabad",1,0,0
503306,"TS","Nizamabad",1,0,0
503101,"TS","Nizamabad",1,0,0
503307,"TS","Nizamabad",1,0,0
503217,"TS","Nizamabad",1,0,0
503165,"TS","Nizamabad",1,0,0
503213,"TS","Nizamabad",1,0,0
505455,"TS","Karimnagar",3,0,0
505473,"TS","Karimnagar",3,0,0
505153,"TS","Karimnagar",3,0,0
505186,"TS","Karimnagar",3,0,0
505403,"TS","Karimnagar",3,0,0
505529,"TS","Karimnagar",3,0,0
505498,"TS","Karimnagar",3,0,0
505122,"TS","Karimnagar",3,0,0
505416,"TS","Karimnagar",3,0,0
505001,"TS","Karimnagar",3,0,0
505326,"TS","Karimnagar",3,0,0
505185,"TS","Karimnagar",3,0,0
505307,"TS","Karimnagar",3,0,0
505302,"TS","Karimnagar",3,0,0
503114,"TS","Nizamabad",1,0,0
503246,"TS","Nizamabad",1,0,0
503201,"TS","Nizamabad",1,0,0
501503,"TS","Ranga Reddy",3,0,0
501141,"TS","Ranga Reddy",3,0,0
501121,"TS","Ranga Reddy",3,0,0
500039,"TS","Ranga Reddy",3,0,0
501510,"TS","Ranga Reddy",3,0,0
500035,"TS","Ranga Reddy",3,0,0
500074,"TS","Ranga Reddy",3,0,0
500075,"TS","Ranga Reddy",3,0,0
509335,"TS","Ranga Reddy",3,0,0
509371,"TS","Ranga Reddy",3,0,0
509358,"TS","Ranga Reddy",3,0,0
500078,"TS","Ranga Reddy",3,0,0
501502,"TS","Ranga Reddy",3,0,0
505402,"TS","Karimnagar",3,0,0
505184,"TS","Karimnagar",3,0,0
505215,"TS","Karimnagar",3,0,0
505152,"TS","Karimnagar",3,0,0
505462,"TS","Karimnagar",3,0,0
505526,"TS","Karimnagar",3,0,0
505480,"TS","Karimnagar",3,0,0
505101,"TS","Karimnagar",3,0,0
505214,"TS","Karimnagar",3,0,0
505524,"TS","Karimnagar",3,0,0
505211,"TS","Karimnagar",3,0,0
505525,"TS","Karimnagar",3,0,0
505505,"TS","Karimnagar",3,0,0
501111,"TS","Ranga Reddy",3,0,0
500008,"TS","Ranga Reddy",3,0,0
500048,"TS","Ranga Reddy",3,0,0
501506,"TS","Ranga Reddy",3,0,0
505475,"TS","Karimnagar",3,0,0
505470,"TS","Karimnagar",3,0,0
505466,"TS","Karimnagar",3,0,0
505514,"TS","Karimnagar",3,0,0
505306,"TS","Karimnagar",3,0,0
505501,"TS","Karimnagar",3,0,0
505527,"TS","Karimnagar",3,0,0
505497,"TS","Karimnagar",3,0,0
505303,"TS","Karimnagar",3,0,0
501144,"TS","Ranga Reddy",3,0,0
509339,"TS","Ranga Reddy",3,0,0
500032,"TS","Ranga Reddy",3,0,0
500084,"TS","Ranga Reddy",3,0,0
241127,"UP","Hardoi",1,0,0
241122,"UP","Hardoi",1,0,0
241401,"UP","Hardoi",1,0,0
241301,"UP","Hardoi",1,0,0
241201,"UP","Hardoi",1,0,0
201010,"UP","Ghaziabad",22,0,1
245207,"UP","Ghaziabad",22,0,1
241123,"UP","Hardoi",1,0,0
241303,"UP","Hardoi",1,0,0
230136,"UP","Pratapgarh",3,0,0
272201,"UP","Basti",5,0,0
230001,"UP","Pratapgarh",3,0,0
206250,"UP","Auraiya",1,0,0
241403,"UP","Hardoi",1,0,0
272170,"UP","Basti",5,0,0
230125,"UP","Pratapgarh",3,0,0
272127,"UP","Basti",5,0,0
230126,"UP","Pratapgarh",3,0,0
272153,"UP","Basti",5,0,0
230132,"UP","Pratapgarh",3,0,0
272161,"UP","Basti",5,0,0
230142,"UP","Pratapgarh",3,0,0
272177,"UP","Basti",5,0,0
230124,"UP","Pratapgarh",3,0,0
272191,"UP","Basti",5,0,0
230131,"UP","Pratapgarh",3,0,0
230202,"UP","Pratapgarh",3,0,0
206244,"UP","Auraiya",1,0,0
206246,"UP","Auraiya",1,0,0
206121,"UP","Auraiya",1,0,0
206248,"UP","Auraiya",1,0,0
221207,"UP","Varanasi",6,1,0
221302,"UP","Varanasi",6,1,0
272148,"UP","Basti",5,0,0
221202,"UP","Varanasi",6,1,0
201201,"UP","Ghaziabad",22,0,1
201206,"UP","Ghaziabad",22,0,1
201017,"UP","Ghaziabad",22,0,1
201013,"UP","Ghaziabad",22,0,1
201012,"UP","Ghaziabad",22,0,1
233232,"UP","Ghazipur",5,0,0
226008,"UP","Lucknow",17,0,0
226009,"UP","Lucknow",17,0,0
226401,"UP","Lucknow",17,0,0
226024,"UP","Lucknow",17,0,0
226013,"UP","Lucknow",17,0,0
221103,"UP","Varanasi",6,1,0
226102,"UP","Lucknow",17,0,0
226006,"UP","Lucknow",17,0,0
226003,"UP","Lucknow",17,0,0
226005,"UP","Lucknow",17,0,0
226017,"UP","Lucknow",17,0,0
226022,"UP","Lucknow",17,0,0
272130,"UP","Basti",5,0,0
230141,"UP","Pratapgarh",3,0,0
272181,"UP","Basti",5,0,0
230404,"UP","Pratapgarh",3,0,0
272151,"UP","Basti",5,0,0
230503,"UP","Pratapgarh",3,0,0
226019,"UP","Lucknow",17,0,0
206252,"UP","Auraiya",1,0,0
206255,"UP","Auraiya",1,0,0
206241,"UP","Auraiya",1,0,0
206122,"UP","Auraiya",1,0,0
206243,"UP","Auraiya",1,0,0
206249,"UP","Auraiya",1,0,0
206251,"UP","Auraiya",1,0,0
221110,"UP","Varanasi",6,1,0
221108,"UP","Varanasi",6,1,0
221401,"UP","Varanasi",6,1,0
232101,"UP","Varanasi",6,1,0
283114,"UP","Agra",42,0,5
283101,"UP","Agra",42,0,5
283202,"UP","Agra",42,0,5
282010,"UP","Agra",42,0,5
283122,"UP","Agra",42,0,5
283113,"UP","Agra",42,0,5
283102,"UP","Agra",42,0,5
283112,"UP","Agra",42,0,5
283125,"UP","Agra",42,0,5
283110,"UP","Agra",42,0,5
283123,"UP","Agra",42,0,5
283126,"UP","Agra",42,0,5
202124,"UP","Agra",42,0,5
282001,"UP","Agra",42,0,5
283121,"UP","Agra",42,0,5
241402,"UP","Hardoi",1,0,0
241305,"UP","Hardoi",1,0,0
241405,"UP","Hardoi",1,0,0
241202,"UP","Hardoi",1,0,0
241124,"UP","Hardoi",1,0,0
241125,"UP","Hardoi",1,0,0
787054,"UP","Lakhimpur",4,0,0
230144,"UP","Pratapgarh",3,0,0
787001,"UP","Lakhimpur",4,0,0
230121,"UP","Pratapgarh",3,0,0
247122,"UP","Saharanpur",13,0,0
247121,"UP","Saharanpur",13,0,0
247451,"UP","Saharanpur",13,0,0
206247,"UP","Auraiya",1,0,0
206129,"UP","Auraiya",1,0,0
221008,"UP","Varanasi",6,1,0
221106,"UP","Varanasi",6,1,0
221405,"UP","Varanasi",6,1,0
221115,"UP","Varanasi",6,1,0
232105,"UP","Varanasi",6,1,0
221305,"UP","Varanasi",6,1,0
247341,"UP","Saharanpur",13,0,0
247665,"UP","Saharanpur",13,0,0
247452,"UP","Saharanpur",13,0,0
247129,"UP","Saharanpur",13,0,0
247232,"UP","Saharanpur",13,0,0
247343,"UP","Saharanpur",13,0,0
247669,"UP","Saharanpur",13,0,0
247001,"UP","Saharanpur",13,0,0
247340,"UP","Saharanpur",13,0,0
272165,"UP","Basti",5,0,0
210201,"UP","Banda",2,0,0
210123,"UP","Banda",2,0,0
210202,"UP","Banda",2,0,0
210120,"UP","Banda",2,0,0
210209,"UP","Banda",2,0,0
210203,"UP","Banda",2,0,0
210125,"UP","Banda",2,0,0
210208,"UP","Banda",2,0,0
210128,"UP","Banda",2,0,0
210206,"UP","Banda",2,0,0
210126,"UP","Banda",2,0,0
272301,"UP","Basti",5,0,0
276306,"UP","Azamgarh",3,0,0
272155,"UP","Basti",5,0,0
223221,"UP","Azamgarh",3,0,0
283103,"UP","Firozabad",4,0,0
221006,"UP","Varanasi",6,1,0
221307,"UP","Varanasi",6,1,0
221001,"UP","Varanasi",6,1,0
221003,"UP","Varanasi",6,1,0
232108,"UP","Varanasi",6,1,0
221105,"UP","Varanasi",6,1,0
221116,"UP","Varanasi",6,1,0
232104,"UP","Varanasi",6,1,0
232103,"UP","Varanasi",6,1,0
272124,"UP","Basti",5,0,0
272125,"UP","Basti",5,0,0
272163,"UP","Basti",5,0,0
272131,"UP","Basti",5,0,0
271305,"UP","Basti",5,0,0
272302,"UP","Basti",5,0,0
201004,"UP","Ghaziabad",22,0,1
201204,"UP","Ghaziabad",22,0,1
201015,"UP","Ghaziabad",22,0,1
201019,"UP","Ghaziabad",22,0,1
201006,"UP","Ghaziabad",22,0,1
245301,"UP","Ghaziabad",22,0,1
201002,"UP","Ghaziabad",22,0,1
250001,"UP","Meerut",25,0,0
221002,"UP","Varanasi",6,1,0
221107,"UP","Varanasi",6,1,0
221208,"UP","Varanasi",6,1,0
221112,"UP","Varanasi",6,1,0
221004,"UP","Varanasi",6,1,0
221007,"UP","Varanasi",6,1,0
221206,"UP","Varanasi",6,1,0
221402,"UP","Varanasi",6,1,0
232106,"UP","Varanasi",6,1,0
221313,"UP","Varanasi",6,1,0
232111,"UP","Varanasi",6,1,0
221010,"UP","Varanasi",6,1,0
232109,"UP","Varanasi",6,1,0
232107,"UP","Varanasi",6,1,0
221011,"UP","Varanasi",6,1,0
221304,"UP","Varanasi",6,1,0
221311,"UP","Varanasi",6,1,0
232102,"UP","Varanasi",6,1,0
221101,"UP","Varanasi",6,1,0
221306,"UP","Varanasi",6,1,0
221204,"UP","Varanasi",6,1,0
221201,"UP","Varanasi",6,1,0
221005,"UP","Varanasi",6,1,0
232118,"UP","Varanasi",6,1,0
232110,"UP","Varanasi",6,1,0
221104,"UP","Varanasi",6,1,0
221403,"UP","Varanasi",6,1,0
225207,"UP","Bara Banki",1,0,0
225302,"UP","Bara Banki",1,0,0
225404,"UP","Bara Banki",1,0,0
225119,"UP","Bara Banki",1,0,0
243504,"UP","Bareilly",6,0,0
243502,"UP","Bareilly",6,0,0
243001,"UP","Bareilly",6,0,0
241203,"UP","Hardoi",1,0,0
241001,"UP","Hardoi",1,0,0
241121,"UP","Hardoi",1,0,0
241404,"UP","Hardoi",1,0,0
241406,"UP","Hardoi",1,0,0
241304,"UP","Hardoi",1,0,0
241302,"UP","Hardoi",1,0,0
241204,"UP","Hardoi",1,0,0
241126,"UP","Hardoi",1,0,0
241407,"UP","Hardoi",1,0,0
203131,"UP","Bulandshahr",3,0,0
203401,"UP","Bulandshahr",3,0,0
203002,"UP","Bulandshahr",3,0,0
203412,"UP","Bulandshahr",3,0,0
203129,"UP","Bulandshahr",3,0,0
203390,"UP","Bulandshahr",3,0,0
203393,"UP","Bulandshahr",3,0,0
282004,"UP","Agra",42,0,5
283115,"UP","Agra",42,0,5
282005,"UP","Agra",42,0,5
283119,"UP","Agra",42,0,5
282009,"UP","Agra",42,0,5
283111,"UP","Agra",42,0,5
282003,"UP","Agra",42,0,5
282002,"UP","Agra",42,0,5
283201,"UP","Agra",42,0,5
282008,"UP","Agra",42,0,5
282007,"UP","Agra",42,0,5
283105,"UP","Agra",42,0,5
283124,"UP","Agra",42,0,5
247554,"UP","Saharanpur",13,0,0
247453,"UP","Saharanpur",13,0,0
247551,"UP","Saharanpur",13,0,0
247002,"UP","Saharanpur",13,0,0
247120,"UP","Saharanpur",13,0,0
247662,"UP","Saharanpur",13,0,0
247342,"UP","Saharanpur",13,0,0
247231,"UP","Saharanpur",13,0,0
787032,"UP","Lakhimpur",4,0,0
230139,"UP","Pratapgarh",3,0,0
787051,"UP","Lakhimpur",4,0,0
230501,"UP","Pratapgarh",3,0,0
784163,"UP","Lakhimpur",4,0,0
230137,"UP","Pratapgarh",3,0,0
276203,"UP","Azamgarh",3,0,0
230133,"UP","Pratapgarh",3,0,0
276302,"UP","Azamgarh",3,0,0
230405,"UP","Pratapgarh",3,0,0
275304,"UP","Azamgarh",3,0,0
272002,"UP","Basti",5,0,0
276135,"UP","Azamgarh",3,0,0
272001,"UP","Basti",5,0,0
276403,"UP","Azamgarh",3,0,0
272194,"UP","Basti",5,0,0
221602,"UP","Azamgarh",3,0,0
272123,"UP","Basti",5,0,0
276125,"UP","Azamgarh",3,0,0
272129,"UP","Basti",5,0,0
276122,"UP","Azamgarh",3,0,0
221706,"UP","Azamgarh",3,0,0
233300,"UP","Ghazipur",5,0,0
276123,"UP","Azamgarh",3,0,0
233228,"UP","Ghazipur",5,0,0
272128,"UP","Basti",5,0,0
245205,"UP","Ghaziabad",22,0,1
272175,"UP","Basti",5,0,0
201003,"UP","Ghaziabad",22,0,1
272150,"UP","Basti",5,0,0
201103,"UP","Ghaziabad",22,0,1
272126,"UP","Basti",5,0,0
201007,"UP","Ghaziabad",22,0,1
272190,"UP","Basti",5,0,0
272182,"UP","Basti",5,0,0
283152,"UP","Firozabad",4,0,0
207301,"UP","Firozabad",4,0,0
283151,"UP","Firozabad",4,0,0
205262,"UP","Firozabad",4,0,0
283207,"UP","Firozabad",4,0,0
283141,"UP","Firozabad",4,0,0
225301,"UP","Bara Banki",1,0,0
225414,"UP","Bara Banki",1,0,0
225126,"UP","Bara Banki",1,0,0
224118,"UP","Bara Banki",1,0,0
225306,"UP","Bara Banki",1,0,0
225002,"UP","Bara Banki",1,0,0
224119,"UP","Bara Banki",1,0,0
224120,"UP","Bara Banki",1,0,0
250342,"UP","Meerut",25,0,0
245206,"UP","Meerut",25,0,0
250205,"UP","Meerut",25,0,0
250221,"UP","Meerut",25,0,0
250222,"UP","Meerut",25,0,0
250406,"UP","Meerut",25,0,0
250223,"UP","Meerut",25,0,0
232339,"UP","Ghazipur",5,0,0
233310,"UP","Ghazipur",5,0,0
232325,"UP","Ghazipur",5,0,0
233302,"UP","Ghazipur",5,0,0
275202,"UP","Ghazipur",5,0,0
275201,"UP","Ghazipur",5,0,0
222301,"UP","Pratapgarh",3,0,0
232329,"UP","Ghazipur",5,0,0
230143,"UP","Pratapgarh",3,0,0
233221,"UP","Ghazipur",5,0,0
232340,"UP","Ghazipur",5,0,0
232332,"UP","Ghazipur",5,0,0
233002,"UP","Ghazipur",5,0,0
233227,"UP","Ghazipur",5,0,0
233311,"UP","Ghazipur",5,0,0
233231,"UP","Ghazipur",5,0,0
233222,"UP","Ghazipur",5,0,0
275205,"UP","Ghazipur",5,0,0
233303,"UP","Ghazipur",5,0,0
233301,"UP","Ghazipur",5,0,0
